3462-0,CART. DE TONER COMP. COM BROTHER TN1060/DCP-1512/HL-1112 1K EVOLUT (CX C/ 20)-.,"46,00",PC,"16,24","466,99","747,00","37,48%"
3943-0,"CART. DE TONER COMP. COM BROTHER TN660/630/2340/2370 2,6K EVOLUT(CX C/ 10)-.","15,00",PC,"23,30","218,75","349,50","37,41%"
3448-0,CART. DE TONER COMP. COM BROTHER TN880/TN850/TN3472 12K EVOLUT (CX C/ 10)-.,"3,00",PC,"55,00","81,52","165,00","50,59%"
,Total :,"73,00",,"20,91","846,31","1.526,50","44,56%"
10.115,CARTUCHO DE TONER | SAMSUNG,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4117-0,CART. DE TONER COMP. COM SAMSUNG D111 M2020/2070 1K EVOLUT ATUALIZADO-.,"10,00",PC,"41,56","243,10","415,60","41,51%"
3937-0,CART. DE TONER COMP. COM SAMSUNG D203 ML3320/3870/4070 15K EVOLUT (CX C/ 08)-.,"25,00",PC,"65,72","1.124,60","1.643,10","31,56%"
3966-0,CART. DE TONER COMP. COM SAMSUNG D204E 4025/3825/3875 10K EVOLUT-.,"4,00",PC,"49,00","142,61","196,00","27,24%"
3322-0,"CART. DE TONER COMP. COM SAMSUNG ML1665/D104 1,5K EVOLUT(CX C/ 10)-.","3,00",PC,"45,00","72,47","135,00","46,32%"
,Total :,"42,00",,"56,90","1.582,78","2.389,70","33,77%"
10.135,CARTUCHO DE TONER | FOTOCONDUTOR,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4064-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR-B021 EVOLUT-.,"2,00",PC,"95,00","77,89","190,00","59,01%"
3458-0,"KIT FOTOCONDUTOR COMP. COM BROTHER DR1060/1000/1010/1020/1030 10K EVOLUT (CX C/20)-.5,00",,PC,"25,00","81,21","125,00","35,03%"
3459-0,"KIT FOTOCONDUTOR COMP. COM SAMSUNG D116L EVOLUT SLM2625/2626/2875ND/2876(CX C/ 10)-.3,00",,PC,"55,00","66,17","165,00","59,90%"
,Total :,"10,00",,"48,00","225,28","480,00","53,07%"
19.219,TINTA | EPSON/BULK INK/1L,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10725-0,TINTA BULK INK EPSON E850 BLACK 1LT (CX C/ 20)-.,"1,00",UN,"45,00","23,58","45,00","47,60%"
10730-0,TINTA BULK INK EPSON E850 CYAN 1LT (CX C/ 20)-.,"1,00",UN,"45,00","23,57","45,00","47,60%"
10731-0,TINTA BULK INK EPSON E850 MAG 1LT (CX C/ 20)-.,"1,00",UN,"45,00","23,57","45,00","47,60%"
10732-0,TINTA BULK INK EPSON E850 YELL 1LT (CX C/ 20)-.,"1,00",UN,"45,00","23,60","45,00","47,56%"
10786-0,TINTA BULK INK UNIVERSAL ET365 CYAN 500ML (CX C/ 25)-.,"3,00",UN,"22,00","35,49","66,00","46,23%"
,Total :,"7,00",,"35,14","129,81","246,00","47,23%"
19.221,TINTA | EPSON/BULK INK/70ML,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10777-0,TINTA BULK INK CANON GL10 YEL 70 ML (CX C/ 120)-.,"50,00",UN,"6,00","148,63","300,00","50,46%"
,Total :,"50,00",,"6,00","148,63","300,00","50,46%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0022/,73
PB,CAMPINA GRANDE,,,,,,
19.235,TINTA | A.T.INKS,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12117-0,SOLVENTE A.T.INKS UNIVERSAL FLUSH 1L (GRF)-.,"1,00",UN,"160,00","93,66","160,00","41,46%"
,Total :,"1,00",,"160,00","93,66","160,00","41,46%"
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12146-0,TINTA INKBANK EPSON E850 BLACK 1LT (CX C/ 20)-.,"6,00",UN,"49,17","138,75","295,00","52,97%"
12147-0,TINTA INKBANK EPSON E850 CYAN 1LT (CX C/ 20)-.,"4,00",UN,"48,75","92,52","195,00","52,55%"
12148-0,TINTA INKBANK EPSON E850 MAG 1LT (CX C/ 20)-.,"4,00",UN,"48,75","92,50","195,00","52,56%"
12149-0,TINTA INKBANK EPSON E850 YELL 1LT (CX C/ 20)-.,"4,00",UN,"48,75","92,50","195,00","52,56%"
12150-0,TINTA INKBANK EPSON E850/504/544 BLACK 70ML-.,"135,00",UN,"5,93","413,89","800,00","48,26%"
12151-0,TINTA INKBANK EPSON E850/504/544 CYAN 70ML-.,"20,00",UN,"6,00","60,97","120,00","49,19%"
12152-0,TINTA INKBANK EPSON E850/504/544 MAG 70ML-.,"22,00",UN,"6,36","66,66","140,00","52,39%"
12153-0,TINTA INKBANK EPSON E850/504/544 YELL 70ML-.,"23,00",UN,"6,52","69,92","150,00","53,39%"
12174-0,TINTA INKBANK EPSON E850/664 BLACK 100ML (CX C/ 100)-.,"40,00",UN,"6,75","132,72","270,00","50,84%"
12175-0,TINTA INKBANK EPSON E850/664 CYAN 100ML (CX C/ 100)-.,"23,00",UN,"6,26","74,39","144,00","48,34%"
12176-0,TINTA INKBANK EPSON E850/664 MAG 100ML (CX C/ 100)-.,"20,00",UN,"6,00","64,42","120,00","46,32%"
12177-0,TINTA INKBANK EPSON E850/664 YELL 100ML (CX C/ 100)-.,"20,00",UN,"6,00","64,40","120,00","46,33%"
12188-0,TINTA INKBANK EPSON EL8100/504/544 BLACK 70ML C/ CAIXA-.,"150,00",UN,"6,33","546,57","949,50","42,44%"
12189-0,TINTA INKBANK EPSON EL8100/504/544 CYAN 70ML C/ CAIXA-.,"127,00",UN,"6,45","460,21","819,55","43,85%"
12190-0,TINTA INKBANK EPSON EL8100/504/544 MAG 70ML C/ CAIXA-.,"130,00",UN,"6,43","471,01","836,50","43,69%"
12191-0,TINTA INKBANK EPSON EL8100/504/544 YELL 70ML C/ CAIXA-.,"130,00",UN,"6,43","470,55","836,50","43,75%"
12182-0,TINTA INKBANK UNIVERSAL ET365 BK 1L (CX C/ 20)-.,"18,00",UN,"30,50","330,97","549,00","39,71%"
12192-0,TINTA INKBANK UNIVERSAL ET365 CYAN 1L (CX C/ 20)-.,"11,00",UN,"31,32","207,69","344,50","39,71%"
12184-0,TINTA INKBANK UNIVERSAL ET365 MAGENTA 1L (CX C/ 20)-.,"4,00",UN,"35,00","78,33","140,00","44,05%"
12186-0,TINTA INKBANK UNIVERSAL ET365 YELLOW 1L (CX C/ 20)-.,"6,00",UN,"35,00","117,62","210,00","43,99%"
12163-0,TINTA INKBANK UNIVERSAL ET365/664 BLACK 100ML (CX C/ 100)-.,"25,00",UN,"5,12","65,77","128,00","48,62%"
12164-0,TINTA INKBANK UNIVERSAL ET365/664 CYAN 100ML (CX C/ 100)-.,"28,00",UN,"5,21","74,45","146,00","49,01%"
12165-0,TINTA INKBANK UNIVERSAL ET365/664 MAG 100ML (CX C/ 100)-.,"27,00",UN,"5,19","71,47","140,00","48,95%"
12166-0,TINTA INKBANK UNIVERSAL ET365/664 YELL 100ML (CX C/ 100)-.,"23,00",UN,"5,04","60,17","116,00","48,13%"
,Total :,"1.000,00",,"7,96","4.318,43","7.959,55","45,75%"
20.165,ACESSÓRIOS JATO DE TINTA | DIVERSOS,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
15001-0,CLIP P/ CARTUCHO SERIE 3000/5000 PRETO 1X100 (CX C/ 30)-.,"1,00",PCT,"35,00","17,25","35,00","50,71%"
,Total :,"1,00",,"35,00","17,25","35,00","50,71%"
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0023/,73
PB,CAMPINA GRANDE,,,,,,
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115073-0LONA UNIBANNER BRILHO F.P. 1000x1000 300g 3,20mt-.",,"1.600,00",M2,"6,21","5.267,68","9.935,00","46,98%"
"20115055-0LONA UNIBANNER BRILHO F.P. 300x500 380g 2,50mt-.",,"125,00",M2,"6,35","517,86","793,75","34,76%"
"20115047-0LONA UNIBANNER BRILHO F.P. 300x500 380g 3,20mt-.",,"480,00",M2,"6,74","1.980,82","3.234,42","38,76%"
"20115046-0LONA UNIBANNER BRILHO F.P. 300x500 440g 3,20mt-.",,"480,00",M2,"7,86","2.239,12","3.775,00","40,69%"
"2012050-0LONA UNIBANNER FOSCA F.P. 300x500 380g 3,20mt-.",,"320,00",M2,"7,23","1.373,06","2.313,00","40,64%"
,Total :,"3.005,00",,"6,67","11.378,53","20.051,17","43,25%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011100-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,06mt-.",,"424,00",M2,"5,90","1.381,61","2.501,80","44,78%"
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"825,50",M2,"5,40","2.763,50","4.456,50","37,99%"
"2011104-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,52mt-.",,"76,00",M2,"5,60","250,34","425,60","41,18%"
"2011115-0VINIL UNIPRO INTERM. MATTE (NV2013) C/ 1,06mt-.",,"106,00",M2,"5,52","350,46","585,00","40,09%"
"2011045-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,06mt-.",,"318,00",M2,"4,98","937,43","1.585,00","40,86%"
"2011046-0VINIL UNIPRO UT80 ECONOMY (BV2000/NV2010) GLOSSY C/ 1,27mt-.",,"1.270,00",M2,"4,99","3.765,70","6.340,00","40,60%"
"2011023-0VINIL UNITRAMA INFLEX UT80GR POLIMERICO CC C/ 1,37mt (IV2200)-.",,"274,00",M2,"13,30","1.977,25","3.644,20","45,74%"
2011024-0VINIL UNITRAMA ONE WAY VISION (NO2310T) PERFURADO C/ 1.37mt-.,,"68,50",M2,"10,95","446,90","749,98","40,41%"
2011039-0VINIL UNITRAMA UT100BK ( NV2112/2204 ) C/ 1.06mt-.,,"106,00",M2,"6,21","394,22","658,00","40,09%"
"2011018-0VINIL UNITRAMA UT100CG (NV4002) TRANSPARENTE GLOSSY C/ 1,06mt-.",,"106,00",M2,"7,38","440,66","782,50","43,69%"
"2011070-0VINIL UNITRAMA UT100WD (NV3801) PERMANENTE GREY MATTE C/ 1,06mt-.",,"636,00",M2,"8,11","3.088,29","5.160,00","40,15%"
,Total :,"4.210,00",,"6,39","15.796,36","26.888,58","41,25%"
2003.2051,ACM | UNIBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013083-0ACM UNIBOND ESP.PRATA ESCOVADO 3mm,1.22 x 5.00mt T839-.,"1,00",UN,"550,00","388,09","550,00","29,44%"
,Total :,"1,00",,"550,00","388,09","550,00","29,44%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013198-0ACM UNIBOND BRONZE 3mm,1.50 x 5.00mt 8812-.,"2,00",UN,"588,50","705,83","1.177,00","40,03%"
2013199-0ACM UNIBOND CAFE 3mm,1.50 x 5.00mt 8834-.,"1,00",UN,"575,00","344,08","575,00","40,16%"
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"2,00",UN,"590,00","707,23","1.180,00","40,07%"
2013050-0ACM UNIBOND PRETO FOSCO 3mm 1.50 x 5.00mt UNI8866-.,,"20,00",UN,"595,90","7.148,61","11.918,00","40,02%"
2013202-0ACM UNIBOND VERDE TELECOM 3mm,1.50 x 5.00mt 8837-.,"1,00",UN,"626,75","375,78","626,75","40,04%"
,Total :,"26,00",,"595,26","9.281,53","15.476,75","40,03%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013118-0ACM SIGNBOND AZUL NOTURNO 3mm 1.22 x 5.00mt 8854-.,,"1,00",UN,"427,00","256,02","427,00","40,04%"
2013138-0ACM SIGNBOND DOURADO 3mm 1.22 x 5.00mt 8810-.,,"27,00",UN,"419,15","6.788,36","11.317,00","40,02%"
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"3,00",UN,"404,75","728,41","1.214,25","40,01%"
2013137-0ACM SIGNBOND RUBI 3mm 1.22 x 5.00mt UNI8833-.,,"1,00",UN,"425,00","253,94","425,00","40,25%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0024/,73
PB,CAMPINA GRANDE,,,,,,
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
,Total :,"32,00",,"418,23","8.026,73","13.383,25","40,02%"
2003.2054,ACM | PVDF,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013193-0ACM UNIBOND ARCHIE GRAFITE PVDF 4mm (0.30) 1.50 x 5.00mt (8863)-.,,"4,00",UN,"1.150,00","2.644,71","4.600,00","42,51%"
,Total :,"4,00",,"1.150,00","2.644,71","4.600,00","42,51%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019121-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 05MM-.,,"1,00",UN,"90,00","53,43","90,00","40,63%"
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"2,00",UN,"160,00","190,78","320,00","40,38%"
2019104-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 20MM-.,,"2,00",UN,"360,00","376,86","720,00","47,66%"
,Total :,"5,00",,"226,00","621,07","1.130,00","45,04%"
2020.2033,CHAPA PVC | BOLD,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019136-0PVC EXPANDIDO BOLDCELL BRANCO 1120x2440 - 20MM-.,,"1,00",UN,"435,00","312,43","435,00","28,18%"
,Total :,"1,00",,"435,00","312,43","435,00","28,18%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260019-0ACRILICO UNIGLASS BRANCO 2mm c/ 1,00mt X 2,00mt NEW-.",,"4,00",UN,"198,75","456,28","795,00","42,61%"
"20260020-0ACRILICO UNIGLASS BRANCO 3mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"310,00","179,32","310,00","42,15%"
"20260016-0ACRILICO UNIGLASS CRISTAL 2mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"195,00","109,32","195,00","43,94%"
"20260017-0ACRILICO UNIGLASS CRISTAL 3mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"280,00","162,36","280,00","42,01%"
"20260032-0ACRILICO UNIGLASS PRETO 2mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"210,00","117,39","210,00","44,10%"
"20260097-0ACRILICO UNIGLASS PRETO 3mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"290,00","166,68","290,00","42,52%"
,Total :,"9,00",,"231,11","1.191,34","2.080,00","42,72%"
2030.2005,ACESSÓRIOS SIGN | FITA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2015041-0FITA NORBOND AD 2163F-3BI 19mmX20m-.,,"20,00",UN,"110,00","1.244,64","2.200,00","43,43%"
,Total :,"20,00",,"110,00","1.244,64","2.200,00","43,43%"
55.216,ACESSÓRIOS DE INFORMATICA | MOUSE GAMER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
50210-0,MOUSE GAMER EVOLUT EG-103RB 2400 DPI/06 BOTOES PREDATOR(CX C/ 60)-.,"3,00",UN,"33,99","59,36","101,97","41,79%"
50213-0,MOUSE GAMER EVOLUT EG-104RB 2400 DPI/06 BOTOES RAYDEN(CX C/ 60)-.,"9,00",UN,"23,90","128,48","215,10","40,27%"
,Total :,"12,00",,"26,42","187,85","317,07","40,76%"
55.227,ACESSÓRIOS DE INFORMATICA | FONE GAMER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0025/,73
PB,CAMPINA GRANDE,,,,,,
55.227,ACESSÓRIOS DE INFORMATICA | FONE GAMER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
50222-0,FONE DE OUVIDO HEADSET GAMER EVOLUT EG-305RD VERMELHO THOTH(CX C/ 30)-.,"4,00",UN,"61,95","162,44","247,80","34,45%"
,Total :,"4,00",,"61,95","162,44","247,80","34,45%"
,TOTAL CIDADE:,"8.582,00",,,"59.990,61","102.614,01","41,54%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0026/,73
PB,CATOLE DO ROCHA,,,,,,
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115073-0LONA UNIBANNER BRILHO F.P. 1000x1000 300g 3,20mt-.",,"480,00",M2,"5,17","1.485,84","2.481,00","40,11%"
"20115055-0LONA UNIBANNER BRILHO F.P. 300x500 380g 2,50mt-.",,"125,00",M2,"6,92","518,94","865,00","40,01%"
"20115047-0LONA UNIBANNER BRILHO F.P. 300x500 380g 3,20mt-.",,"150,00",M2,"6,89","619,41","1.033,00","40,04%"
"2012050-0LONA UNIBANNER FOSCA F.P. 300x500 380g 3,20mt-.",,"160,00",M2,"6,89","660,93","1.102,00","40,02%"
,Total :,"915,00",,"5,99","3.285,12","5.481,00","40,06%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"127,00",M2,"5,69","432,19","722,00","40,14%"
"2011104-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,52mt-.",,"76,00",M2,"5,50","244,61","418,00","41,48%"
,Total :,"203,00",,"5,62","676,80","1.140,00","40,63%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013111-0ACM UNIBOND AMARELO ALTO BRILHO 3mm,1.50 x 5.00mt 8821-.,"15,00",UN,"560,00","5.426,19","8.400,00","35,40%"
2013065-0ACM UNIBOND AZUL ESCURO ALTO BRILHO 3mm,1.50 x 5.00mt T808-.,"3,00",UN,"549,50","1.070,96","1.648,50","35,03%"
2013067-0ACM UNIBOND BRANCO ALTO BRILHO 3mm,1.50 x 5.00mt T805-.,"21,00",UN,"567,05","7.284,32","11.908,00","38,83%"
2013197-0ACM UNIBOND BRANCO FOSCO 3mm,1.50 x 5.00mt UNI8813-.,"1,00",UN,"594,50","355,82","594,50","40,15%"
2013074-0ACM UNIBOND GRAFITE 3mm 1.50 x 5.00mt,8863-.,"22,00",UN,"540,91","7.730,29","11.900,00","35,04%"
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"4,00",UN,"565,00","1.378,80","2.260,00","38,99%"
2013097-0ACM UNIBOND VERMELHO ALTO BRILHO 3mm,1.50 x 5.00mt T802-.,"3,00",UN,"560,00","1.033,30","1.680,00","38,49%"
,Total :,"69,00",,"556,39","24.279,69","38.391,00","36,76%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013123-0ACM SIGNBOND AZUL ESCURO ALTO BRILHO 3mm 1.22 x 5.00mt T808-.,,"1,00",UN,"410,00","259,22","410,00","36,78%"
2013118-0ACM SIGNBOND AZUL NOTURNO 3mm 1.22 x 5.00mt 8854-.,,"1,00",UN,"444,50","266,69","444,50","40,00%"
2013136-0ACM SIGNBOND ESP.MADEIRA ESCURO 3mm 1.22 x 5.00mt T824-.,,"4,00",UN,"611,00","1.587,64","2.444,00","35,04%"
2013156-0ACM SIGNBOND IVORY WHITE 3mm 1.22 x 5.00mt 8815-.,,"1,00",UN,"405,00","264,98","405,00","34,57%"
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"1,00",UN,"405,00","264,34","405,00","34,73%"
2013128-0ACM SIGNBOND PRETO FOSCO 3mm 1.22 x 5.00mt UNI8866-.,,"1,00",UN,"446,00","267,38","446,00","40,05%"
2013137-0ACM SIGNBOND RUBI 3mm 1.22 x 5.00mt UNI8833-.,,"1,00",UN,"424,00","253,94","424,00","40,11%"
2013157-0ACM SIGNBOND SILVER GREY 3mm 1.22 x 5.00mt 8802-.,,"15,00",UN,"397,97","3.871,76","5.969,50","35,14%"
2013135-0ACM SIGNBOND VERDE INTENSO 3mm 1.22 x 5.00mt 8840-.,,"1,00",UN,"405,00","242,86","405,00","40,03%"
,Total :,"26,00",,"436,65","7.278,80","11.353,00","35,89%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260019-0ACRILICO UNIGLASS BRANCO 2mm c/ 1,00mt X 2,00mt NEW-.",,"2,00",UN,"195,00","228,14","390,00","41,50%"
,Total :,"2,00",,"195,00","228,14","390,00","41,50%"
2030.2007,ACESSÓRIOS SIGN | BASTÃO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0027/,73
PB,CATOLE DO ROCHA,,,,,,
2030.2007,ACESSÓRIOS SIGN | BASTÃO,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2016013-0BASTAO DE PINUS 5/8 16MM X 0,85CM C/ 50UN-.",,"1,00",PCT,"51,50","30,09","51,50","41,57%"
,Total :,"1,00",,"51,50","30,09","51,50","41,58%"
2030.201,ACESSÓRIOS SIGN | PONTEIRAS,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2017001-0PONTEIRAS DE 5/8 BRANCA PCT 100-.,,"3,00",PCT,"11,50","20,62","34,50","40,23%"
,Total :,"3,00",,"11,50","20,62","34,50","40,24%"
,TOTAL CIDADE:,"1.219,00",,,"35.799,25","56.841,00","37,02%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0028/,73
PB,CUITE,,,,,,
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12182-0,TINTA INKBANK UNIVERSAL ET365 BK 1L (CX C/ 20)-.,"5,00",UN,"35,00","96,80","175,00","44,69%"
12192-0,TINTA INKBANK UNIVERSAL ET365 CYAN 1L (CX C/ 20)-.,"1,00",UN,"35,00","19,61","35,00","43,97%"
12184-0,TINTA INKBANK UNIVERSAL ET365 MAGENTA 1L (CX C/ 20)-.,"2,00",UN,"35,00","39,16","70,00","44,06%"
12186-0,TINTA INKBANK UNIVERSAL ET365 YELLOW 1L (CX C/ 20)-.,"2,00",UN,"35,00","39,21","70,00","43,99%"
,Total :,"10,00",,"35,00","194,79","350,00","44,35%"
,TOTAL CIDADE:,"10,00",,,"194,79","350,00","44,35%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,05/12/2025 08:59,,h,Página :,0029/,73
PB,ESPERANCA,,,,,,
10.1,CARTUCHO DE TONER | HP,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4114-0,CART. DE TONER COMP. COM PM 1105A/1107A 1K COM CHIP EVOLUT(CX C/ 15)-.,"2,00",PC,"46,99","49,60","93,98","47,22%"
3162-0,CART. DE TONER COMP. COM PM CB435/436/285/278 U 2K EVOLUT(CX C/ 20)-.,"20,00",PC,"24,99","371,32","499,80","25,71%"
3285-0,CART. DE TONER COMP. COM PM CF258A S/ CHIP EVOLUT 3K (CX C/ 10)-.,"2,00",PC,"49,90","51,99","99,80","47,91%"
,Total :,"24,00",,"28,90","472,91","693,58","31,82%"
10.113,CARTUCHO DE TONER | BROTHER,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4067-0,CART. DE TONER COMP. COM BROTHER TN-B021 EVOLUT 2.6K (CX C/ 15)-.,"4,00",PC,"35,00","35,13","140,00","74,91%"
,Total :,"4,00",,"35,00","35,13","140,00","74,90%"
10.115,CARTUCHO DE TONER | SAMSUNG,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4117-0,CART. DE TONER COMP. COM SAMSUNG D111 M2020/2070 1K EVOLUT ATUALIZADO-.,"2,00",PC,"45,90","48,62","91,80","47,04%"
3456-0,"CART. DE TONER COMP. COM SAMSUNG D204L M3325/4025/M3375/3875 5K EVOLUT(CX C/ 10)-.2,00",,PC,"85,00","61,19","170,00","64,01%"
,Total :,"4,00",,"65,45","109,81","261,80","58,05%"
10.135,CARTUCHO DE TONER | FOTOCONDUTOR,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
4064-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR-B021 EVOLUT-.,"3,00",PC,"95,00","116,84","285,00","59,00%"
,Total :,"3,00",,"95,00","116,84","285,00","59,00%"
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12182-0,TINTA INKBANK UNIVERSAL ET365 BK 1L (CX C/ 20)-.,"2,00",UN,"35,00","38,72","70,00","44,69%"
12192-0,TINTA INKBANK UNIVERSAL ET365 CYAN 1L (CX C/ 20)-.,"2,00",UN,"35,00","39,23","70,00","43,96%"
12184-0,TINTA INKBANK UNIVERSAL ET365 MAGENTA 1L (CX C/ 20)-.,"2,00",UN,"35,00","39,16","70,00","44,06%"
12186-0,TINTA INKBANK UNIVERSAL ET365 YELLOW 1L (CX C/ 20)-.,"2,00",UN,"35,00","39,21","70,00","43,99%"
,Total :,"8,00",,"35,00","156,32","280,00","44,17%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013120-0ACM SIGNBOND ESP. ACO CORTEN 3mm 1.22 x 5.00mt-.,,"3,00",UN,"720,00","1.203,53","2.160,00","44,28%"
,Total :,"3,00",,"720,00","1.203,53","2.160,00","44,28%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"3,00",UN,"160,00","286,16","480,00","40,38%"
