12169-0,TINTA INKBANK CANON C1800/CL190 YELL 70ML (CX C/ 100)-.,"2,00",UN,"10,00","5,32","20,00","73,40%"
12146-0,TINTA INKBANK EPSON E850 BLACK 1LT (CX C/ 20)-.,"1,00",UN,"45,00","21,56","45,00","52,09%"
12147-0,TINTA INKBANK EPSON E850 CYAN 1LT (CX C/ 20)-.,"1,00",UN,"45,00","21,59","45,00","52,02%"
12148-0,TINTA INKBANK EPSON E850 MAG 1LT (CX C/ 20)-.,"1,00",UN,"45,00","21,57","45,00","52,07%"
12149-0,TINTA INKBANK EPSON E850 YELL 1LT (CX C/ 20)-.,"1,00",UN,"45,00","21,58","45,00","52,04%"
,Total :,"15,00",,"21,00","122,68","315,00","61,05%"
,TOTAL CIDADE:,"15,00",,,"122,68","315,00","61,05%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0018/,68
PB,CATOLE DO ROCHA,,,,,,
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"63,50",M2,"4,99","212,74","316,86","32,86%"
"2011104-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,52mt-.",,"76,00",M2,"5,60","249,06","425,60","41,48%"
,Total :,"139,50",,"5,32","461,80","742,46","37,80%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013065-0ACM UNIBOND AZUL ESCURO ALTO BRILHO 3mm,1.50 x 5.00mt T808-.,"2,00",UN,"595,00","704,57","1.190,00","40,79%"
2013086-0ACM UNIBOND CHAMPAGNE 3mm,1.50 x 5.00mt 8808-.,"1,00",UN,"530,00","314,73","530,00","40,62%"
2013074-0ACM UNIBOND GRAFITE 3mm 1.50 x 5.00mt,8863-.,"12,00",UN,"595,00","4.217,31","7.140,00","40,93%"
2013085-0ACM UNIBOND PRETO ALTO BRILHO 3mm 1.50 x 5.00mt T804-.,,"2,00",UN,"595,00","708,98","1.190,00","40,42%"
2013050-0ACM UNIBOND PRETO FOSCO 3mm 1.50 x 5.00mt UNI8866-.,,"12,00",UN,"570,00","4.291,01","6.840,00","37,27%"
,Total :,"29,00",,"582,41","10.236,58","16.890,00","39,39%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,"2,00",UN,"415,00","509,13","830,00","38,66%"
2013139-0ACM SIGNBOND GRAFITE 3mm 1.22 x 5.00mt 8863-.,,"16,00",UN,"399,00","4.123,65","6.384,00","35,41%"
2013220-0ACM SIGNBOND NAVY BLUE 3mm 1.22 x 5.00mt T8852-.,,"2,00",UN,"399,00","498,53","798,00","37,53%"
2013157-0ACM SIGNBOND SILVER GREY 3mm 1.22 x 5.00mt 8802-.,,"6,00",UN,"399,00","1.517,83","2.394,00","36,60%"
,Total :,"26,00",,"400,23","6.649,15","10.406,00","36,10%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260097-0ACRILICO UNIGLASS PRETO 3mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"310,00","179,66","310,00","42,05%"
,Total :,"1,00",,"310,00","179,66","310,00","42,05%"
2026.2033,ACRILICO | BOLD,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260120-0ACRILICO BOLD CAST CRISTAL 6MM 1,00 X 2,00MT REF.CR000-.",,"1,00",UN,"615,00","360,29","615,00","41,42%"
,Total :,"1,00",,"615,00","360,29","615,00","41,42%"
,TOTAL CIDADE:,"196,50",,,"17.887,48","28.963,46","38,24%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0019/,68
PB,COREMAS,,,,,,
19.237,TINTA | MARABU,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12198-0,TINTA MARAJET DI-E 439 MAGENTA GRF 1L-.,"1,00",UN,"279,00","166,50","279,00","40,32%"
,Total :,"1,00",,"279,00","166,50","279,00","40,32%"
2002.2001,ADESIVO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011101-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,27mt-.",,"63,50",M2,"4,99","212,74","316,86","32,86%"
,Total :,"63,50",,"4,99","212,74","316,86","32,86%"
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013067-0ACM UNIBOND BRANCO ALTO BRILHO 3mm,1.50 x 5.00mt T805-.,"1,00",UN,"595,00","351,96","595,00","40,85%"
,Total :,"1,00",,"595,00","351,96","595,00","40,85%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013127-0ACM SIGNBOND PRETO ALTO BRILHO 3mm 1.22 x 5.00mt T804-.,,"1,00",UN,"415,00","253,87","415,00","38,83%"
,Total :,"1,00",,"415,00","253,87","415,00","38,83%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260017-0ACRILICO UNIGLASS CRISTAL 3mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"290,00","170,38","290,00","41,25%"
"20260097-0ACRILICO UNIGLASS PRETO 3mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"310,00","179,66","310,00","42,05%"
,Total :,"2,00",,"300,00","350,03","600,00","41,66%"
2026.2033,ACRILICO | BOLD,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260055-0ACRILICO BOLD CAST BRANCO 2MM 1,00 X 2,00MT REF.BR4044-.",,"1,00",UN,"248,00","145,23","248,00","41,44%"
,Total :,"1,00",,"248,00","145,23","248,00","41,44%"
,TOTAL CIDADE:,"69,50",,,"1.480,32","2.453,86","39,67%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0020/,68
PB,DONA INES,,,,,,
19.236,TINTA | INKBANK,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12172-0,TINTA INKBANK CANON C1800/CL190 BLACK 135 ML-.,"6,00",UN,"10,00","24,51","60,00","59,15%"
12167-0,TINTA INKBANK CANON C1800/CL190 CYAN 70ML (CX C/ 100)-.,"6,00",UN,"10,00","15,95","60,00","73,42%"
12168-0,TINTA INKBANK CANON C1800/CL190 MAG 70ML (CX C/ 100)-.,"6,00",UN,"10,00","15,95","60,00","73,42%"
12169-0,TINTA INKBANK CANON C1800/CL190 YELL 70ML (CX C/ 100)-.,"6,00",UN,"10,00","15,95","60,00","73,42%"
12152-0,TINTA INKBANK EPSON E850/504/544 MAG 70ML-.,"10,00",UN,"6,00","27,10","60,00","54,83%"
12153-0,TINTA INKBANK EPSON E850/504/544 YELL 70ML-.,"10,00",UN,"6,00","27,20","60,00","54,67%"
12174-0,TINTA INKBANK EPSON E850/664 BLACK 100ML (CX C/ 100)-.,"20,00",UN,"6,00","62,75","120,00","47,71%"
,Total :,"64,00",,"7,50","189,41","480,00","60,54%"
,TOTAL CIDADE:,"64,00",,,"189,41","480,00","60,54%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,,Emissão:,04/12/2025 12:34,,h,Página :,0021/,68
PB,GUARABIRA,,,,,,,
10.113,CARTUCHO DE TONER | BROTHER,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3165-0,CART. DE TONER COMP. COM BROTHER TN1000/35/40/60/70/75 PTC (CX C/20)-.,,"35,00",PC,"16,00","364,00","560,00","35,00%"
3304-0,CART. DE TONER COMP. COM BROTHER TN2340,PTC (CX C/12)-.,"22,00",PC,"20,90","274,56","459,80","40,29%"
3332-0,CART. DE TONER COMP. COM BROTHER TN3472 PTC (CX C/08)-.,,"1,00",PC,"65,00","26,36","65,00","59,45%"
,,Total :,"58,00",,"18,70","664,92","1.084,80","38,71%"
10.135,CARTUCHO DE TONER | FOTOCONDUTOR,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3329-0,KIT FOTOCONDUTOR COMP. COM BROTHER DR1000/30/40/60/70/75 PTC (CX C/12)-.,,"3,00",PC,"29,00","49,14","87,00","43,52%"
3334-0,KIT FOTOCONDUTOR COMP. COM BROTHER TN2340 PTC (CX C/12)-.,,"10,00",PC,"28,90","186,68","289,00","35,40%"
,,Total :,"13,00",,"28,92","235,82","376,00","37,28%"
19.236,TINTA | INKBANK,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
12150-0,TINTA INKBANK EPSON E850/504/544 BLACK 70ML-.,,"10,00",UN,"5,50","27,70","55,00","49,64%"
12151-0,TINTA INKBANK EPSON E850/504/544 CYAN 70ML-.,,"10,00",UN,"5,50","27,51","55,00","49,98%"
12152-0,TINTA INKBANK EPSON E850/504/544 MAG 70ML-.,,"10,00",UN,"5,50","27,10","55,00","50,73%"
12153-0,TINTA INKBANK EPSON E850/504/544 YELL 70ML-.,,"10,00",UN,"5,50","27,20","55,00","50,55%"
12182-0,TINTA INKBANK UNIVERSAL ET365 BK 1L (CX C/ 20)-.,,"1,00",UN,"32,00","17,61","32,00","44,97%"
12192-0,TINTA INKBANK UNIVERSAL ET365 CYAN 1L (CX C/ 20)-.,,"1,00",UN,"32,00","18,00","32,00","43,75%"
12184-0,TINTA INKBANK UNIVERSAL ET365 MAGENTA 1L (CX C/ 20)-.,,"1,00",UN,"32,00","17,92","32,00","44,00%"
12186-0,TINTA INKBANK UNIVERSAL ET365 YELLOW 1L (CX C/ 20)-.,,"1,00",UN,"32,00","17,97","32,00","43,84%"
12163-0,TINTA INKBANK UNIVERSAL ET365/664 BLACK 100ML (CX C/ 100)-.,,"20,00",UN,"6,00","51,70","120,00","56,92%"
12164-0,TINTA INKBANK UNIVERSAL ET365/664 CYAN 100ML (CX C/ 100)-.,,"12,00",UN,"6,00","31,13","72,00","56,76%"
12165-0,TINTA INKBANK UNIVERSAL ET365/664 MAG 100ML (CX C/ 100)-.,,"12,00",UN,"6,00","31,04","72,00","56,89%"
12166-0,TINTA INKBANK UNIVERSAL ET365/664 YELL 100ML (CX C/ 100)-.,,"12,00",UN,"6,00","31,03","72,00","56,90%"
,,Total :,"100,00",,"6,84","325,90","684,00","52,35%"
2002.2001,ADESIVO | UNITRAMA,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011023-0VINIL UNITRAMA INFLEX UT80GR POLIMERICO CC C/ 1,37mt (IV2200)-.",,,"68,50",M2,"12,04","497,52","824,74","39,68%"
,,Total :,"68,50",,"12,04","497,52","824,74","39,68%"
2003.2051,ACM | UNIBOND 1.22,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013108-0ACM UNIBOND ESP.GOLD MIRROR 3mm 1.22 x 5.00mt T829-.,,,"1,00",UN,"899,00","510,95","899,00","43,16%"
,,Total :,"1,00",,"899,00","510,95","899,00","43,16%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013156-0ACM SIGNBOND IVORY WHITE 3mm 1.22 x 5.00mt 8815-.,,,"2,00",UN,"420,00","501,22","840,00","40,33%"
,,Total :,"2,00",,"420,00","501,22","840,00","40,33%"
2003.2054,ACM | PVDF,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0022/,68
PB,GUARABIRA,,,,,,
2003.2054,ACM | PVDF,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013115-0ACM UNIBOND ARCHIE PRETO FOSCO PVDF 4mm (0.30) 1.50 x 5.00mt (8866)-.,,"2,00",UN,"1.233,50","1.370,74","2.467,00","44,44%"
,Total :,"2,00",,"1.233,50","1.370,74","2.467,00","44,44%"
,TOTAL CIDADE:,"244,50",,,"4.107,08","7.175,54","42,76%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0023/,68
PB,INGA,,,,,,
2003.2052,ACM | UNIBOND 1.50,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013067-0ACM UNIBOND BRANCO ALTO BRILHO 3mm,1.50 x 5.00mt T805-.,"3,00",UN,"590,00","1.055,87","1.770,00","40,35%"
2013077-0ACM UNIBOND LARANJA ALTO BRILHO 3mm,1.50 x 5.00mt T801-.,"3,00",UN,"590,00","1.050,74","1.770,00","40,64%"
,Total :,"6,00",,"590,00","2.106,61","3.540,00","40,49%"
2020.204,CHAPA PVC | TECPEL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019140-0PVC BRANCO VISUAL MAIS 1220MMX2440MM 15MM-.,,"2,00",UN,"300,00","348,60","600,00","41,90%"
,Total :,"2,00",,"300,00","348,60","600,00","41,90%"
2030.2005,ACESSÓRIOS SIGN | FITA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2015041-0FITA NORBOND AD 2163F-3BI 19mmX20m-.,,"2,00",UN,"110,00","130,56","220,00","40,65%"
,Total :,"2,00",,"110,00","130,56","220,00","40,65%"
2030.2057,ACESSÓRIOS SIGN | SELANTE/SILICONE NEOKLON,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
13796-0,SILICONE NEOKLON NEUTRO P/ ACM 260G BRANCO-.,"1,00",UN,"40,00","20,45","40,00","48,88%"
13801-0,SILICONE NEOKLON NEUTRO P/ ACM 260G LARANJA-.,"1,00",UN,"40,00","19,39","40,00","51,52%"
,Total :,"2,00",,"40,00","39,84","80,00","50,20%"
,TOTAL CIDADE:,"12,00",,,"2.625,61","4.440,00","40,86%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,,Emissão:,04/12/2025 12:34,,h,Página :,0024/,68
PB,ITAPORANGA,,,,,,,
10.1,CARTUCHO DE TONER | HP,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3474-0,CART. DE TONER COMP. COM PM CB435/436/285A 2K PTC (CX C/20)-.,,"5,00",PC,"35,00","82,42","175,00","52,90%"
3048-0,CART. DE TONER COMP. COM PM CF248A PTC (CX C/15)-.,,"5,00",PC,"45,00","99,84","225,00","55,63%"
,,Total :,"10,00",,"40,00","182,26","400,00","54,44%"
10.113,CARTUCHO DE TONER | BROTHER,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3165-0,CART. DE TONER COMP. COM BROTHER TN1000/35/40/60/70/75 PTC (CX C/20)-.,,"3,00",PC,"20,00","31,20","60,00","48,00%"
3304-0,CART. DE TONER COMP. COM BROTHER TN2340,PTC (CX C/12)-.,"5,00",PC,"35,00","63,65","175,00","63,63%"
,,Total :,"8,00",,"29,38","94,85","235,00","59,64%"
12.215,TONER | ASTON,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
10996-0,TONER ASTON P/USO EM PM AT220SG (435/436/285/2016/283/278/7553) 1KG BAG(CX C/20)-.,,"2,00",KG,"75,00","87,05","150,00","41,97%"
,,Total :,"2,00",,"75,00","87,05","150,00","41,97%"
2001.203,LONA | UNIBANNER FUNDO PRETO,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20115046-0LONA UNIBANNER BRILHO F.P. 300x500 440g 3,20mt-.",,"320,00",,M2,"8,00","1.507,01","2.560,00","41,13%"
,,Total :,"320,00",,"8,00","1.507,01","2.560,00","41,13%"
2002.2001,ADESIVO | UNITRAMA,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2011100-0VINIL UNIPRO INTERM. (NV 2012) C/ 1,06mt-.",,"424,00",,M2,"5,79","1.387,88","2.454,40","43,45%"
,,Total :,"424,00",,"5,79","1.387,88","2.454,40","43,45%"
2003.2051,ACM | UNIBOND 1.22,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013075-0ACM UNIBOND GRAFITE ESCURO 3mm,1.22 x 5.00mt 8865-.,,"3,00",UN,"530,00","936,29","1.590,00","41,11%"
,,Total :,"3,00",,"530,00","936,29","1.590,00","41,11%"
2003.2052,ACM | UNIBOND 1.50,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013209-0ACM UNIBOND DEEP GREY 3mm,1.50 x 5.00mt 8872-.,,"4,00",UN,"595,00","1.405,87","2.380,00","40,93%"
2013081-0ACM UNIBOND PRATA METALIZADO 3mm,1.50 x 5.00mt 8801-.,,"2,00",UN,"600,00","716,60","1.200,00","40,28%"
,,Total :,"6,00",,"596,67","2.122,47","3.580,00","40,71%"
2003.2053,ACM | SIGNBOND 1.22,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2013124-0ACM SIGNBOND BRANCO ALTO BRILHO 3mm 1.22 x 5.00mt T805-.,,,"2,00",UN,"407,50","509,13","815,00","37,53%"
2013155-0ACM SIGNBOND GRAFITE ESCURO 3mm 1.22 x 5.00mt 8865-.,,,"1,00",UN,"400,00","251,35","400,00","37,16%"
2013228-0ACM SIGNBOND MADEIRA CLARO 3mm 1.22 x 5.00mt T929-.,,,"3,00",UN,"630,00","1.057,21","1.890,00","44,06%"
2013163-0ACM SIGNBOND PINK ALTO BRILHO 3mm 1.22 x 5.00mt GMH200407-.,,,"4,00",UN,"399,00","1.012,18","1.596,00","36,58%"
2013137-0ACM SIGNBOND RUBI 3mm 1.22 x 5.00mt UNI8833-.,,,"3,00",UN,"430,00","763,31","1.290,00","40,83%"
2013135-0ACM SIGNBOND VERDE INTENSO 3mm 1.22 x 5.00mt 8840-.,,"13,00",,UN,"389,00","3.286,69","5.057,00","35,01%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0025/,68
PB,ITAPORANGA,,,,,,
2003.2053,ACM | SIGNBOND 1.22,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
,Total :,"26,00",,"424,92","6.879,87","11.048,00","37,73%"
2015.2012,PSAI | MAXPOLI,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"2017500-0CHAPA PS RES PSAI 1,00 X 2,00 MT BRANCA * 090 (1mm)-.",,"11,00",UN,"40,00","272,86","440,00","37,99%"
,Total :,"11,00",,"40,00","272,86","440,00","37,99%"
2020.2016,CHAPA PVC | UNIPOL,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
2019103-0PVC EXPANDIDO UNIPOL BRANCO 1220x2440 - 10MM-.,,"8,00",UN,"170,00","844,20","1.360,00","37,93%"
,Total :,"8,00",,"170,00","844,20","1.360,00","37,93%"
2026.2001,ACRILICO | UNITRAMA,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
"20260016-0ACRILICO UNIGLASS CRISTAL 2mm c/ 1,00mt X 2,00mt NEW-.",,"4,00",UN,"210,00","470,68","840,00","43,97%"
"20260115-0ACRILICO UNIGLASS VERMELHO 2mm c/ 1,00mt X 2,00mt NEW-.",,"1,00",UN,"190,00","128,64","190,00","32,29%"
,Total :,"5,00",,"206,00","599,32","1.030,00","41,81%"
,TOTAL CIDADE:,"823,00",,,"14.914,05","24.847,40","39,98%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,,Emissão:,04/12/2025 12:34,,h,Página :,0026/,68
PB,JOAO PESSOA,,,,,,,
10.1,CARTUCHO DE TONER | HP,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3473-0,CART. DE TONER COMP. COM PM 2612 2K PTC (CX C/12)-.,,"14,00",PC,"35,00","243,15","490,00","50,38%"
3953-0,CART. DE TONER COMP. COM PM CB435/436/285/278 U 2K CHMT(CX C/25)-.,,"96,00",PC,"27,25","1.771,20","2.615,88","32,29%"
3474-0,CART. DE TONER COMP. COM PM CB435/436/285A 2K PTC (CX C/20)-.,,"217,00",PC,"27,23","3.577,03","5.908,80","39,46%"
3136-0,"CART. DE TONER COMP. COM PM CB540/CE320/CF210 BK 2,2K EVOLUT(CX C/ 15)-.",,"3,00",PC,"51,25","87,38","153,76","43,17%"
3101-0,"CART. DE TONER COMP. COM PM CB541/CE321/211 CY 2,2 K PTC (CX C/12)-.",,"3,00",PC,"68,33","89,23","205,00","56,47%"
3137-0,"CART. DE TONER COMP. COM PM CB541/CE321/CF211 CYAN 1,8K EVOLUT(CX C/ 15)-.",,"1,00",PC,"32,48","28,02","32,48","13,73%"
3102-0,"CART. DE TONER COMP. COM PM CB542/CE322/212 YE 2,2 K PTC ( CX C/12)-.",,"1,00",PC,"65,00","29,74","65,00","54,25%"
3138-0,"CART. DE TONER COMP. COM PM CB542/CE322/CF212 YELL 1,4K EVOLUT(CX C/ 15)-.",,"2,00",PC,"44,11","57,31","88,22","35,04%"
3103-0,"CART. DE TONER COMP. COM PM CB543/CE323/213 MA 2,2 K PTC (CX C/12)-.",,"1,00",PC,"65,00","29,74","65,00","54,25%"
3139-0,"CART. DE TONER COMP. COM PM CB543/CE323/CF213 MAG 1,4K EVOLUT(CX C/ 15)-.",,"2,00",PC,"44,19","57,59","88,38","34,84%"
3032-0,"CART. DE TONER COMP. COM PM CE278A 2,1K EVOLUT(CX C/ 12)-.",,"2,00",PC,"35,00","33,38","70,00","52,31%"
3468-0,"CART. DE TONER COMP. COM PM CE278A 2,1K PTC (CX C/20)-.",,"1,00",PC,"19,29","16,64","19,29","13,74%"
3956-0,"CART. DE TONER COMP. COM PM CE285A 1,6K CHMT(CX C/25)-.",,"5,00",PC,"24,96","91,38","124,78","26,77%"
3033-0,"CART. DE TONER COMP. COM PM CE285A 1,6K EVOLUT(CX C/ 20)-.",,"11,00",PC,"25,90","180,86","284,90","36,52%"
3038-0,"CART. DE TONER COMP. COM PM CE310/CF350A (1025) BK 1,2K CHMT(CX C/30)-S/CAIXA",,"1,00",PC,"20,47","17,64","20,47","13,83%"
3119-0,"CART. DE TONER COMP. COM PM CE310/CF350A (1025) BK 1,2K EVOLUT(CX C/ 20)-S/CAIXA",,"4,00",PC,"47,50","69,22","190,00","63,57%"
3120-0,"CART. DE TONER COMP. COM PM CE311/CF351A (1025) CYAN 1,2K EVOLUT(CX C/ 20)-S/CAIXA",,"3,00",PC,"46,67","53,42","140,00","61,84%"
3121-0,"CART. DE TONER COMP. COM PM CE312/CF352A (1025) YELL 1,2K EVOLUT(CX C/ 20)-S/CAIXA",,"1,00",PC,"50,00","17,47","50,00","65,06%"
3122-0,"CART. DE TONER COMP. COM PM CE313/CF353A (1025) MAG 1,2K EVOLUT(CX C/ 20)-S/CAIXA",,"4,00",PC,"40,13","70,84","160,53","55,87%"
3439-0,"CART. DE TONER COMP. COM PM CE410X/CC530X/CF380X BK 4,4K EVOLUT-.",,"1,00",PC,"85,00","32,06","85,00","62,28%"
3130-0,CART. DE TONER COMP. COM PM CE505A/CF280A 6K EVOLUT(CX C/ 10)-.,,"5,00",PC,"54,00","129,95","270,00","51,87%"
3076-0,"CART. DE TONER COMP. COM PM CF217A/M130/M102 1,6K CHMT(CX C/25)-.",,"1,00",PC,"32,00","16,25","32,00","49,22%"
3942-0,"CART. DE TONER COMP. COM PM CF226A M402N/M426DW 3,1K EVOLUT-.",,"6,00",PC,"65,00","171,37","390,00","56,06%"
3048-0,CART. DE TONER COMP. COM PM CF248A PTC (CX C/15)-.,,"3,00",PC,"42,33","59,90","127,00","52,83%"
3285-0,CART. DE TONER COMP. COM PM CF258A S/ CHIP EVOLUT 3K (CX C/ 10)-.,,"1,00",PC,"75,00","25,68","75,00","65,76%"
3078-0,"CART. DE TONER COMP. COM PM CF283A M125/M126/M127/M128 1,5K CHMT(CX C/25)-.",,"44,00",PC,"30,79","811,80","1.354,78","40,08%"
3149-0,"CART. DE TONER COMP. COM PM CF283A M125/M126/M127/M128 1,5K EVOLUT(CX C/ 12)-.",,"19,00",PC,"31,42","316,25","597,07","47,03%"
3079-0,CART. DE TONER COMP. COM PM CF283A PTC (CX C/ 20)-.,,"27,00",PC,"27,13","445,07","732,50","39,24%"
3005-0,CART. DE TONER COMP. COM PM W1105A NEW C/ CHIP PTC (CX C/12)-.,,"26,00",PC,"48,65","535,39","1.265,00","57,68%"
,,Total :,"505,00",,"31,09","9.064,98","15.700,84","42,26%"
10.113,CARTUCHO DE TONER | BROTHER,,,,,,,
Produto,Descrição,Quantidade,,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3165-0,CART. DE TONER COMP. COM BROTHER TN1000/35/40/60/70/75 PTC (CX C/20)-.,,"60,00",PC,"22,89","624,00","1.373,11","54,56%"
3304-0,CART. DE TONER COMP. COM BROTHER TN2340,PTC (CX C/12)-.,"113,00",PC,"24,27","1.421,99","2.742,73","48,15%"
3331-0,CART. DE TONER COMP. COM BROTHER TN3442 PTC (CX C/ 08)-.,,"2,00",PC,"60,00","49,30","120,00","58,92%"
3332-0,CART. DE TONER COMP. COM BROTHER TN3472 PTC (CX C/08)-.,,"8,00",PC,"60,63","210,91","485,00","56,51%"
3936-0,CART. DE TONER COMP. COM BROTHER TN580/650 8K EVOLUT (CX C/ 10)-.,,"2,00",PC,"90,00","56,37","180,00","68,68%"
,,Total :,"185,00",,"26,49","2.362,57","4.900,84","51,79%"
RMOV336 - Conferências de Saídas por Divisão de Produtos,Emissão:,04/12/2025 12:34,,h,Página :,0027/,68
PB,JOAO PESSOA,,,,,,
10.115,CARTUCHO DE TONER | SAMSUNG,,,,,,
Produto,Descrição,Quantidade,UN,Preço Médio,Custo Total,Vlr. Total,%Margem
3934-0,"CART. DE TONER COMP. COM SAMSUNG D101 ML2165 1,5K CHMT(CX C/15)-.","10,00",PC,"48,00","247,54","480,00","48,43%"
3318-0,CART. DE TONER COMP. COM SAMSUNG D111 ATUALIZADO PTC (CX C/12)-.,"7,00",PC,"60,71","153,97","425,00","63,77%"
4117-0,CART. DE TONER COMP. COM SAMSUNG D111 M2020/2070 1K EVOLUT ATUALIZADO-.,"2,00",PC,"62,50","47,61","125,00","61,91%"
3353-0,CART. DE TONER COMP. COM SAMSUNG D116 3K EVOLUT(CX C/ 15)-.,"1,00",PC,"50,00","20,81","50,00","58,38%"
3306-0,CART. DE TONER COMP. COM SAMSUNG D203 15K PTC (CX C/12)-.,"6,00",PC,"75,78","282,98","454,67","37,76%"
